controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz
rl,2,1,17,44,0.34,-5.148981094360352,-4.963459491729736,0.6474524736404419,-0.28246667981147766,0.08040595799684525,-0.6721855401992798,0.7335433959960938,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,1,20,44,0.4,-5.160558700561523,4.896450996398926,0.3810195028781891,-0.17413315176963806,0.04526888579130173,-0.9346544146537781,0.9518142938613892,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
lqr,0,1,16,44,0.32,6.148988723754883,-5.488057613372803,0.9895548224449158,0.04202702268958092,-0.01784973219037056,-0.0003814413503278047,0.04566211998462677,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,1,18,44,0.36,5.702271938323975,6.055559158325195,0.5332688093185425,0.013800155371427536,0.020751643925905228,-0.009174351580440998,0.026556426659226418,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
lqr,2,1,17,44,0.34,-3.2120609283447266,-4.309622287750244,0.8690677881240845,0.04792840778827667,0.018504494801163673,-0.003510409267619252,0.05149632692337036,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,1,20,44,0.4,-5.0528130531311035,3.605707883834839,0.861136794090271,-0.0005645464989356697,-0.014750666916370392,-0.001467940048314631,0.014834275469183922,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
rl,0,1,17,45,0.34,5.008009910583496,-5.0258588790893555,0.4765702784061432,0.010059082880616188,0.00034769612830132246,-0.9149593710899353,0.9150147438049316,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
rl,1,1,19,45,0.38,5.060830116271973,4.876789569854736,0.4505193531513214,0.18009443581104279,-0.030304379761219025,-0.8887637853622437,0.9073331356048584,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
rl,2,1,18,45,0.36,-5.165396213531494,-4.956689357757568,0.6050839424133301,-0.26718154549598694,0.13599911332130432,-0.7304023504257202,0.7895374298095703,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,1,21,45,0.42,-5.17071533203125,4.901111602783203,0.323837012052536,-0.165731742978096,0.1008312776684761,-0.9661760330200195,0.9854593276977539,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
lqr,0,1,17,45,0.34,6.151102066040039,-5.488955020904541,0.9895357489585876,0.030868837609887123,-0.013109198771417141,-0.00028009695233777165,0.03353825956583023,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,1,19,45,0.38,5.702966213226318,6.056601524353027,0.5328074097633362,0.010133461095392704,0.015237261541187763,-0.0067366245202720165,0.019499827176332474,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
lqr,2,1,18,45,0.36,-3.2096502780914307,-4.308692455291748,0.8688914775848389,0.035195015370845795,0.013595600612461567,-0.002579081105068326,0.037817735224962234,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,1,21,45,0.42,-5.05284309387207,3.6049652099609375,0.8610629439353943,-0.0004116790369153023,-0.010830515064299107,-0.001077793538570404,0.010891793295741081,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
rl,0,1,18,46,0.36,5.010560989379883,-5.0250139236450195,0.4221087694168091,0.06578811258077621,0.023882975801825523,-0.9025018811225891,0.9052116274833679,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
rl,1,1,20,46,0.4,5.0735859870910645,4.87691593170166,0.3963391184806824,0.23580169677734375,0.02524634078145027,-0.9131768941879272,0.9434680342674255,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
rl,2,1,19,46,0.38,-5.180089950561523,-4.948341369628906,0.5584136843681335,-0.2289939969778061,0.14136448502540588,-0.8117261528968811,0.8551734089851379,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,1,22,46,0.44,-5.1787109375,4.907854080200195,0.2648698389530182,-0.11003239452838898,0.12061077356338501,-0.9946521520614624,1.0079618692398071,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
lqr,0,1,18,46,0.36,6.152656078338623,-5.489614009857178,0.9895216822624207,0.02266412228345871,-0.009625263512134552,-0.00020542374113574624,0.024624181911349297,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,1,20,46,0.4,5.703476428985596,6.057368755340576,0.5324685573577881,0.007438591681420803,0.011190720833837986,-0.0049474420957267284,0.014319289475679398,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
lqr,2,1,19,46,0.38,-3.2078797817230225,-4.308008193969727,0.8687615990638733,0.02584635280072689,0.009978718124330044,-0.00189343118108809,0.027770375832915306,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,1,22,46,0.44,-5.052865505218506,3.6044204235076904,0.8610087037086487,-0.0002960454730782658,-0.007950510829687119,-0.0007910896092653275,0.00799525436013937,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
rl,0,1,19,47,0.38,5.01645565032959,-5.023521900177002,0.36760249733924866,0.1214853823184967,0.025606928393244743,-0.9126778244972229,0.9210837483406067,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
rl,1,1,21,47,0.42,5.088503360748291,4.877956390380859,0.3419848680496216,0.2578493356704712,0.011667423881590366,-0.9007112383842468,0.9369648098945618,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
rl,2,1,20,47,0.4,-5.194056510925293,-4.941804885864258,0.5071960091590881,-0.2354932725429535,0.08574576675891876,-0.8835597038269043,0.9184155464172363,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,1,23,47,0.46,-5.187257766723633,4.915712833404541,0.2029722034931183,-0.16554264724254608,0.13836650550365448,-1.0580322742462158,1.0798064470291138,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
lqr,0,1,19,47,0.38,6.153794288635254,-5.49009895324707,0.9895113706588745,0.016646036878228188,-0.007071718107908964,-0.00015132811677176505,0.01808653213083744,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,1,21,47,0.42,5.703851222991943,6.057931423187256,0.532219648361206,0.005462909583002329,0.008217621594667435,-0.0036328386049717665,0.010515236295759678,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
lqr,2,1,20,47,0.4,-3.2065796852111816,-4.3075056076049805,0.8686664700508118,0.018979210406541824,0.0073257568292319775,-0.0013905600644648075,0.020391440019011497,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,1,23,47,0.46,-5.0528788566589355,3.604020118713379,0.8609691262245178,-0.0002165388286812231,-0.005834943149238825,-0.000581658910959959,0.005867859814316034,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
rl,0,1,20,48,0.4,5.024155616760254,-5.021973609924316,0.3126164972782135,0.13325650990009308,0.0259694866836071,-0.9191166162490845,0.929089367389679,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
rl,1,1,22,48,0.44,5.104990005493164,4.880601406097412,0.28837859630584717,0.28692731261253357,0.06723333150148392,-0.888242244720459,0.9358535408973694,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
rl,2,1,21,48,0.42,-5.206514358520508,-4.934727191925049,0.4533783495426178,-0.18766993284225464,0.14095449447631836,-0.9065360426902771,0.936427116394043,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,1,24,48,0.48,-5.196673393249512,4.923537731170654,0.13877864181995392,-0.15072019398212433,0.12472034990787506,-1.0783660411834717,1.0959676504135132,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
lqr,0,1,20,48,0.4,6.154631614685059,-5.49045467376709,0.9895039796829224,0.01222959067672491,-0.005191763862967491,-0.0001116305502364412,0.013286449946463108,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,1,22,48,0.44,5.70412540435791,6.058343410491943,0.5320366024971008,0.004009739030152559,0.006039369385689497,-0.0026669069193303585,0.0077242725528776646,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
lqr,2,1,21,48,0.42,-3.2056238651275635,-4.307137489318848,0.8685964941978455,0.013935879804193974,0.005379378329962492,-0.001021230360493064,0.01497295405715704,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,1,24,48,0.48,-5.052889823913574,3.6037259101867676,0.8609396815299988,-0.00016034844156820327,-0.004281208850443363,-0.00042635839781723917,0.004305373411625624,-5.052920341491699,3.6029152870178223,0.863979160785675,0.0,0.0,0.0
rl,0,1,21,49,0.42,5.034099578857422,-5.021793842315674,0.2579056918621063,0.18896259367465973,-0.013409827835857868,-0.9066594243049622,0.9262386560440063,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
rl,1,1,23,49,0.46,5.121209144592285,4.884145736694336,0.23335933685302734,0.25849273800849915,0.05321627855300903,-0.937515139579773,0.9739533066749573,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
rl,2,1,22,49,0.44,-5.2163896560668945,-4.926458358764648,0.3994224965572357,-0.1480802446603775,0.1355375051498413,-0.8940730690956116,0.9163322448730469,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,2,0,49,0.0,-4.999908447265625,5.000223636627197,1.0000032186508179,0.006091494113206863,0.014924331568181515,0.000211265854886733,0.016120998188853264,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,1,21,49,0.42,6.155246257781982,-5.490716457366943,0.9894984364509583,0.008982363156974316,-0.0038062322419136763,-8.250817336374894e-05,0.009755873121321201,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,1,23,49,0.46,5.70432710647583,6.058647155761719,0.5319022536277771,0.0029439337085932493,0.0044397092424333096,-0.001957068219780922,0.0056751989759504795,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
lqr,2,1,22,49,0.44,-3.204923391342163,-4.3068671226501465,0.8685451149940491,0.010233192704617977,0.00395137770101428,-0.0007501901709474623,0.010995198972523212,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,2,0,49,0.0,-5.018309593200684,4.9620361328125,0.9867212772369385,-1.0957435369491577,-2.2720324993133545,-0.794714629650116,2.6446847915649414,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,1,22,50,0.44,5.046154975891113,-5.022225379943848,0.20005027949810028,0.2094532549381256,-0.0027427657041698694,-1.0053988695144653,1.0269883871078491,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
rl,1,1,24,50,0.48,5.135870456695557,4.886153221130371,0.177544966340065,0.23433242738246918,0.01927860826253891,-0.9250405430793762,0.9544544816017151,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
rl,2,1,23,50,0.46,-5.224973201751709,-4.916380405426025,0.3430297374725342,-0.1394042670726776,0.19112113118171692,-0.9725950956344604,1.000950574874878,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,2,1,50,0.02,-5.001489162445068,5.001731872558594,1.000012993812561,-0.049475349485874176,0.03240982070565224,0.00013517579645849764,0.059145793318748474,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,1,22,50,0.44,6.155697822570801,-5.490906715393066,0.989494264125824,0.006595324259251356,-0.0028004003688693047,-6.046349517419003e-05,0.007165486458688974,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,1,24,50,0.48,5.704473972320557,6.058869361877441,0.5318038463592529,0.0021699971985071898,0.0032630986534059048,-0.001436601858586073,0.004173790570348501,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
lqr,2,1,23,50,0.46,-3.204409122467041,-4.306668758392334,0.8685073852539062,0.007517082616686821,0.0028992663137614727,-0.0005508378962986171,0.008075623773038387,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,2,1,50,0.02,-5.0938191413879395,4.805467128753662,0.931950032711029,-1.17716383934021,-2.4408411979675293,-0.8538774847984314,2.841219186782837,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,1,23,51,0.46,5.057591438293457,-5.024087429046631,0.14016306400299072,0.17716491222381592,-0.051272206008434296,-0.9929215908050537,1.0099056959152222,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
rl,1,1,25,51,0.5,5.15092658996582,4.888932704925537,0.12072136998176575,0.26279428601264954,0.06562953442335129,-0.9627875089645386,1.0001639127731323,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
rl,2,1,24,51,0.48,-5.2352800369262695,-4.902968406677246,0.2846980392932892,-0.19489121437072754,0.2466871589422226,-0.9719021320343018,1.021484613418579,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,2,2,51,0.04,-5.004884719848633,5.001729965209961,0.9992811679840088,-0.06164785847067833,-0.023217247799038887,-0.02100398950278759,0.06914236396551132,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,1,23,51,0.46,6.15602970123291,-5.491048336029053,0.9894914031028748,0.00484600942581892,-0.0020528521854430437,-4.5204687921795994e-05,0.005263084080070257,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,1,25,51,0.5,5.7045817375183105,6.059032440185547,0.5317314863204956,0.001597634982317686,0.0024032953660935163,-0.001054771593771875,0.0030725898686796427,5.704885482788086,6.059487342834473,0.534652054309845,0.0,0.0,0.0
lqr,2,1,24,51,0.48,-3.204030752182007,-4.306524276733398,0.8684797883033752,0.005518673453480005,0.002133576665073633,-0.0004044586094096303,0.005930555984377861,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,2,2,51,0.04,-5.153543949127197,4.681626796722412,0.8886275291442871,-0.8737480640411377,-1.8117167949676514,-0.6337788105010986,2.1088929176330566,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,1,24,52,0.48,5.066985130310059,-5.026740550994873,0.0802229717373848,0.1418861448764801,-0.03916292265057564,-1.0033406019210815,1.0140798091888428,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
rl,1,2,0,52,0.0,5.000131130218506,5.000089168548584,1.0000653266906738,0.0088046258315444,0.005925583187490702,0.004378513433039188,0.01148065086454153,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,1,25,52,0.5,-5.246673107147217,-4.887877464294434,0.22668933868408203,-0.1862393021583557,0.2549240291118622,-0.9631749987602234,1.0135962963104248,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,2,3,52,0.06,-5.009955406188965,5.001888751983643,0.9945650696754456,-0.1008220762014389,0.021113913506269455,-0.1197298914194107,0.157943457365036,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,1,24,52,0.48,6.156273365020752,-5.491152763366699,0.9894888997077942,0.0035575770307332277,-0.001501615857705474,-3.245224797865376e-05,0.0038616391830146313,6.156947135925293,-5.4914374351501465,0.9926030039787292,0.0,0.0,0.0
lqr,1,2,0,52,0.0,5.004735946655273,4.902712821960449,0.9856717586517334,0.28343477845191956,-5.822322845458984,-0.8574973940849304,5.891950607299805,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,1,25,52,0.5,-3.2037532329559326,-4.306416988372803,0.8684594631195068,0.004053030628710985,0.0015658505726605654,-0.0002972171932924539,0.0043551442213356495,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,2,3,52,0.06,-5.197510242462158,4.590464115142822,0.8567371368408203,-0.6418572068214417,-1.3308963775634766,-0.46556833386421204,1.5491997003555298,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,0,53,0.0,4.999918460845947,-4.999706268310547,0.9995706081390381,-0.0053846705704927444,0.019630983471870422,-0.02861161157488823,0.035114020109176636,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,1,53,0.02,4.99871301651001,5.001821041107178,0.9968726634979248,-0.04677567631006241,0.04526062682271004,-0.09434244781732559,0.11461668461561203,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,1,26,53,0.52,-5.255898475646973,-4.873485088348389,0.16752851009368896,-0.13052670657634735,0.22911867499351501,-1.0023319721221924,1.0364371538162231,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,2,4,53,0.08,-5.015820026397705,5.0012102127075195,0.9839254021644592,-0.09549719840288162,-0.034515850245952606,-0.21847176551818848,0.24091693758964539,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,0,53,0.0,5.086587429046631,-4.967881679534912,1.0011011362075806,5.181985855102539,1.922187328338623,0.06594405323266983,5.527398109436035,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,1,53,0.02,5.0242695808410645,4.501490116119385,0.9265769124031067,0.30456066131591797,-6.254822254180908,-0.9212839603424072,6.329638481140137,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,1,26,53,0.52,-3.203549385070801,-4.306338310241699,0.8684443235397339,0.002977746305987239,0.0011516613885760307,-0.0002179886505473405,0.003200127510353923,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,2,4,53,0.08,-5.229797840118408,4.523513317108154,0.833317220211029,-0.47133955359458923,-0.977325439453125,-0.3418823182582855,1.1376333236694336,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,1,54,0.02,4.997737884521484,-4.998482704162598,0.9943954348564148,-0.05776939541101456,0.021404655650258064,-0.12733511626720428,0.14145562052726746,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,2,54,0.04,4.993963241577148,5.002708435058594,0.9887195229530334,-0.10228338837623596,-0.006985368672758341,-0.16555042564868927,0.19472450017929077,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,1,27,54,0.54,-5.262330055236816,-4.857793807983398,0.10703369230031967,-0.09050768613815308,0.28470712900161743,-1.0124726295471191,1.0556280612945557,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
rl,3,2,5,54,0.1,-5.020709037780762,4.9972920417785645,0.9712532758712769,-0.07141268998384476,-0.08727455139160156,-0.20600660145282745,0.23485173285007477,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,1,54,0.02,5.443681240081787,-4.835417747497559,1.0056548118591309,5.566888809204102,2.065054416656494,0.07101394236087799,5.937991619110107,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,2,54,0.04,5.039721965789795,4.184142112731934,0.879833996295929,0.22608110308647156,-4.64265251159668,-0.6838201880455017,4.698185443878174,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,1,27,54,0.54,-3.203399419784546,-4.306280136108398,0.86843341588974,0.002182748168706894,0.0008436308125965297,-0.00016048821271397173,0.0023456041235476732,-3.2029869556427,-4.306119441986084,0.871523380279541,0.0,0.0,0.0
lqr,3,2,5,54,0.1,-5.253508567810059,4.4743499755859375,0.8161194324493408,-0.34611570835113525,-0.7176740169525146,-0.2510530948638916,0.8353919982910156,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,2,55,0.04,4.993738174438477,-4.997718811035156,0.9860546588897705,-0.07276231795549393,0.006684949155896902,-0.1473352313041687,0.16445885598659515,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,3,55,0.06,4.988576889038086,5.001354694366455,0.9757252335548401,-0.08083467930555344,-0.03363855555653572,-0.2530246675014496,0.2677448093891144,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,0,55,0.0,-5.000349998474121,-4.999704360961914,0.9997186660766602,-0.02334670163691044,0.01977408491075039,-0.018753884360194206,0.03588580712676048,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,6,55,0.12,-5.024609565734863,4.991422653198242,0.9588382840156555,-0.06042995676398277,-0.10536215454339981,-0.2075643688440323,0.24049101769924164,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,2,55,0.04,5.726128578186035,-4.730642795562744,1.0092569589614868,4.132040500640869,1.5327913761138916,0.05268438532948494,4.407491683959961,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,3,55,0.06,5.051097869873047,3.950528860092163,0.845425546169281,0.1660854071378708,-3.410512924194336,-0.5023306608200073,3.4513068199157715,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,0,55,0.0,-5.0032830238342285,-4.950734615325928,1.0253056287765503,-0.1965039223432541,2.948301076889038,1.5144941806793213,3.320359230041504,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,6,55,0.12,-5.270918369293213,4.438249111175537,0.8034909963607788,-0.25416484475135803,-0.527011513710022,-0.184355691075325,0.6134557127952576,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,3,56,0.06,4.988717555999756,-4.999257564544678,0.9765818119049072,-0.0913587361574173,-0.04869810491800308,-0.16540025174617767,0.19512858986854553,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,4,56,0.08,4.981783866882324,4.998921871185303,0.9588644504547119,-0.1363387107849121,-0.0455198734998703,-0.3009962737560272,0.3335551917552948,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,1,56,0.02,-5.00144624710083,-4.998815059661865,0.9990302324295044,-0.01464536227285862,0.011276030912995338,-0.006279208231717348,0.01952085830271244,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,7,56,0.14,-5.028997898101807,4.987046718597412,0.9468209743499756,-0.08216960728168488,-0.04978278651833534,-0.1950848400592804,0.21745865046977997,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,3,56,0.06,5.934046745300293,-4.653515338897705,1.0119075775146484,3.035421371459961,1.1259965896606445,0.038688261061906815,3.2377688884735107,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,4,56,0.08,5.059453010559082,3.7789664268493652,0.820156455039978,0.1219649463891983,-2.5044798851013184,-0.3688792288303375,2.5344362258911133,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,1,56,0.02,-5.01682186126709,-4.747565269470215,1.1296794414520264,-0.21105195581912994,3.1673197746276855,1.6271641254425049,3.5670886039733887,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,7,56,0.14,-5.283703804016113,4.411739826202393,0.7942172884941101,-0.18664079904556274,-0.386995792388916,-0.13537771999835968,0.45047491788864136,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,4,57,0.08,4.983149528503418,-5.003238677978516,0.9636132121086121,-0.09375259280204773,-0.07892293483018875,-0.25239303708076477,0.28057196736335754,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,5,57,0.1,4.975162029266357,4.99424409866333,0.9393500089645386,-0.09180057048797607,-0.10113049298524857,-0.3425613343715668,0.3687858283519745,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,2,57,0.04,-5.004037857055664,-4.997621536254883,0.9977866411209106,-0.06349540501832962,0.026047825813293457,-0.031038381159305573,0.07532288134098053,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,8,57,0.16,-5.0351128578186035,4.982898712158203,0.9316600561141968,-0.11600971966981888,-0.08300305902957916,-0.2938171923160553,0.3266133964061737,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,4,57,0.08,6.086741924285889,-4.596872329711914,1.0138537883758545,2.229034423828125,0.8268624544143677,0.028405433520674706,2.3776254653930664,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,5,57,0.1,5.065587520599365,3.652982711791992,0.8016005158424377,0.0895630493760109,-1.8391112089157104,-0.27087727189064026,1.8611087799072266,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,2,57,0.04,-5.027530670166016,-4.58686637878418,1.2122361660003662,-0.15665499866008759,2.3509507179260254,1.2077479362487793,2.647671699523926,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,8,57,0.16,-5.293092727661133,4.39227294921875,0.787407398223877,-0.13705354928970337,-0.28418654203414917,-0.09941156953573227,0.33079952001571655,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,5,58,0.1,4.975579261779785,-5.006764888763428,0.945953369140625,-0.14923138916492462,-0.04439566656947136,-0.32428082823753357,0.35972076654434204,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,6,58,0.12,4.971602916717529,4.986230373382568,0.9192326068878174,-0.0361018031835556,-0.15672893822193146,-0.3301001787185669,0.3671967089176178,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,3,58,0.06,-5.009791374206543,-4.998004913330078,0.9954750537872314,-0.11897297948598862,-0.029560403898358345,-0.04387498274445534,0.13020522892475128,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,9,58,0.18,-5.043778896331787,4.978785514831543,0.9112502336502075,-0.1646699458360672,-0.05822976306080818,-0.37325894832611084,0.4121032953262329,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,5,58,0.1,6.198869228363037,-4.555278778076172,1.015282392501831,1.6368485689163208,0.607189953327179,0.020858705043792725,1.7459633350372314,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,6,58,0.12,5.07009220123291,3.560468912124634,0.7879747152328491,0.06577473133802414,-1.3505035638809204,-0.1989123523235321,1.3666573762893677,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,3,58,0.06,-5.03541374206543,-4.468569278717041,1.2730077505111694,-0.11508240550756454,1.7270193099975586,0.8872055411338806,1.9449867010116577,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,9,58,0.18,-5.299987316131592,4.3779778480529785,0.7824068665504456,-0.10064022988080978,-0.2086862027645111,-0.07300081104040146,0.2429146021604538,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
